Distance_m,Current_Mag,Current_Phase_deg,Field_Mag,Field_dB
207.925273,2.648886e-02,-46.448,4.205079e+01,9.145
208.002540,2.647516e-02,-134.464,4.195433e+01,9.123
208.079807,2.646133e-02,137.521,4.184963e+01,9.100
208.157074,2.644749e-02,49.502,4.175120e+01,9.078
208.234341,2.643358e-02,-38.516,4.164870e+01,9.055
208.311608,2.641961e-02,-126.537,4.154441e+01,9.032
208.388875,2.640563e-02,145.442,4.144565e+01,9.009
208.466142,2.639153e-02,57.417,4.133774e+01,8.985
208.543409,2.637750e-02,-30.607,4.123690e+01,8.963
208.620676,2.636325e-02,-118.634,4.113293e+01,8.939
208.697943,2.634921e-02,153.339,4.102435e+01,8.915
208.775210,2.633480e-02,65.308,4.092448e+01,8.892
208.852476,2.632076e-02,-22.720,4.081508e+01,8.867
208.929743,2.630618e-02,-110.754,4.070814e+01,8.843
209.007010,2.629219e-02,161.214,4.060653e+01,8.820
209.084277,2.627741e-02,73.177,4.049375e+01,8.794
209.161544,2.626352e-02,-14.856,4.038755e+01,8.770
209.238811,2.624846e-02,-102.897,4.028422e+01,8.746
209.316078,2.623480e-02,169.067,4.016904e+01,8.719
209.393345,2.621933e-02,81.023,4.006183e+01,8.695
209.470612,2.620610e-02,-7.014,3.995810e+01,8.671
209.547879,2.618994e-02,-95.063,3.984174e+01,8.644
209.625146,2.617759e-02,176.899,3.973011e+01,8.618
209.702413,2.616001e-02,88.844,3.962768e+01,8.594
209.779679,2.614985e-02,0.809,3.951308e+01,8.567
209.856946,2.612900e-02,-87.257,3.939448e+01,8.540
209.934213,2.612662e-02,-175.309,3.928851e+01,8.515
210.011480,2.597555e-02,96.210,3.916842e+01,8.487
210.088747,2.566173e-02,7.398,3.895147e+01,8.437
210.166014,2.547808e-02,-81.100,3.873481e+01,8.387
210.243281,2.534098e-02,-169.533,3.852976e+01,8.339
210.320548,2.522758e-02,102.067,3.832221e+01,8.291
210.397815,2.512983e-02,13.690,3.809713e+01,8.238
210.475082,2.504339e-02,-74.674,3.786787e+01,8.184
210.552349,2.496579e-02,-163.027,3.764931e+01,8.132
210.629616,2.489523e-02,108.626,3.743873e+01,8.082
210.706882,2.483061e-02,20.286,3.721686e+01,8.029
210.784149,2.477095e-02,-68.051,3.697970e+01,7.972
210.861416,2.471566e-02,-156.385,3.673713e+01,7.913
210.938683,2.466411e-02,115.283,3.650564e+01,7.857
211.015950,2.461598e-02,26.952,3.628402e+01,7.803
211.093217,2.457079e-02,-61.378,3.606286e+01,7.748
211.170484,2.452837e-02,-149.707,3.582740e+01,7.690
211.247751,2.448834e-02,121.964,3.557799e+01,7.627
211.325018,2.445062e-02,33.634,3.532029e+01,7.563
211.402285,2.441488e-02,-54.696,3.506857e+01,7.499
211.479552,2.438110e-02,-143.026,3.482663e+01,7.437
211.556819,2.434900e-02,128.643,3.459567e+01,7.378
211.634085,2.431858e-02,40.310,3.436491e+01,7.319
211.711352,2.428958e-02,-48.023,3.412828e+01,7.257
211.788619,2.426206e-02,-136.358,3.387707e+01,7.191
211.865886,2.423577e-02,135.306,3.361394e+01,7.122
211.943153,2.421077e-02,46.969,3.334020e+01,7.050
212.020420,2.418683e-02,-41.370,3.306557e+01,6.976
212.097687,2.416404e-02,-129.710,3.279358e+01,6.903
212.174954,2.414218e-02,141.947,3.253136e+01,6.832
212.252221,2.412134e-02,53.604,3.227724e+01,6.762
212.329488,2.410130e-02,-34.742,3.203207e+01,6.694
212.406755,2.408218e-02,-123.089,3.178946e+01,6.627
212.484022,2.406376e-02,148.562,3.154715e+01,6.559
212.561288,2.404617e-02,60.212,3.129852e+01,6.489
212.638555,2.402919e-02,-28.141,3.104229e+01,6.416
212.715822,2.401296e-02,-116.496,3.077485e+01,6.339
212.793089,2.399726e-02,155.148,3.049750e+01,6.259
212.870356,2.398224e-02,66.790,3.021007e+01,6.175
212.947623,2.396767e-02,-21.570,2.991563e+01,6.089
213.024890,2.395373e-02,-109.932,2.961624e+01,6.000
213.102157,2.394018e-02,161.704,2.931505e+01,5.909
213.179424,2.392720e-02,73.338,2.901483e+01,5.819
213.256691,2.391455e-02,-15.030,2.871745e+01,5.728
213.333958,2.390241e-02,-103.400,2.842545e+01,5.637
213.411225,2.389057e-02,168.229,2.813874e+01,5.548
213.488491,2.387919e-02,79.855,2.785936e+01,5.460
213.565758,2.386805e-02,-8.520,2.758524e+01,5.372
213.643025,2.385735e-02,-96.898,2.731813e+01,5.286
213.720292,2.384683e-02,174.722,2.705438e+01,5.200
213.797559,2.383672e-02,86.341,2.679581e+01,5.116
213.874826,2.382676e-02,-2.042,2.653772e+01,5.030
213.952093,2.381716e-02,-90.428,2.628235e+01,4.944
214.029360,2.380769e-02,-178.815,2.602445e+01,4.857
214.106627,2.379855e-02,92.796,2.576681e+01,4.769
214.183894,2.378949e-02,4.405,2.550410e+01,4.679
214.261161,2.378074e-02,-83.988,2.523963e+01,4.587
214.338428,2.377205e-02,-172.383,2.496832e+01,4.492
214.415694,2.376364e-02,99.220,2.469381e+01,4.394
214.492961,2.375526e-02,10.822,2.441156e+01,4.293
214.570228,2.374714e-02,-77.579,2.412522e+01,4.189
214.647495,2.373903e-02,-165.981,2.383107e+01,4.081
214.724762,2.373115e-02,105.615,2.353239e+01,3.970
214.802029,2.372325e-02,17.209,2.322652e+01,3.854
214.879296,2.371557e-02,-71.199,2.291601e+01,3.736
214.956563,2.370786e-02,-159.609,2.259943e+01,3.614
215.033830,2.370034e-02,111.979,2.227832e+01,3.488
215.111097,2.369277e-02,23.566,2.195257e+01,3.359
215.188364,2.368537e-02,-64.849,2.162257e+01,3.226
215.265631,2.367791e-02,-153.266,2.128947e+01,3.089
215.342897,2.367060e-02,118.315,2.095257e+01,2.949
215.420164,2.366321e-02,29.895,2.061400e+01,2.806
215.497431,2.365597e-02,-58.528,2.027228e+01,2.659
215.574698,2.364863e-02,-146.951,1.993006e+01,2.510
215.651965,2.364142e-02,124.623,1.958559e+01,2.357
215.729232,2.363411e-02,36.196,1.924138e+01,2.202
215.806499,2.362691e-02,-52.234,1.889614e+01,2.043
215.883766,2.361959e-02,-140.664,1.855139e+01,1.882
215.961033,2.361237e-02,130.903,1.820718e+01,1.717
216.038300,2.360503e-02,42.469,1.786317e+01,1.550
216.115567,2.359778e-02,-45.967,1.752151e+01,1.381
216.192834,2.359039e-02,-134.404,1.717940e+01,1.208
216.270100,2.358308e-02,137.157,1.684149e+01,1.034
216.347367,2.357564e-02,48.716,1.650239e+01,0.856
216.424634,2.356825e-02,-39.726,1.616904e+01,0.677
216.501901,2.356073e-02,-128.170,1.583406e+01,0.494
216.579168,2.355326e-02,143.385,1.550569e+01,0.311
216.656435,2.354565e-02,54.938,1.517597e+01,0.122
216.733702,2.353807e-02,-33.511,1.485265e+01,-0.066
216.810969,2.353036e-02,-121.961,1.452926e+01,-0.259
216.888236,2.352266e-02,149.587,1.421092e+01,-0.453
216.965503,2.351483e-02,61.135,1.389467e+01,-0.650
217.042770,2.350701e-02,-27.321,1.358139e+01,-0.849
217.120037,2.349906e-02,-115.776,1.327257e+01,-1.051
217.197303,2.349110e-02,155.766,1.296481e+01,-1.256
217.274570,2.348301e-02,67.307,1.266302e+01,-1.462
217.351837,2.347491e-02,-21.154,1.236180e+01,-1.672
217.429104,2.346668e-02,-109.616,1.206600e+01,-1.884
217.506371,2.345842e-02,161.920,1.177255e+01,-2.100
217.583638,2.345005e-02,73.456,1.148174e+01,-2.318
217.660905,2.344162e-02,-15.011,1.119670e+01,-2.538
217.738172,2.343310e-02,-103.478,1.091080e+01,-2.764
217.815439,2.342451e-02,168.052,1.063336e+01,-2.989
217.892706,2.341584e-02,79.582,1.035388e+01,-3.222
217.969973,2.340706e-02,-8.890,1.008180e+01,-3.455
218.047240,2.339825e-02,-97.363,9.810899e+00,-3.693
218.124506,2.338928e-02,174.162,9.542358e+00,-3.936
218.201773,2.338032e-02,85.687,9.280349e+00,-4.179
218.279040,2.337117e-02,-2.791,9.016572e+00,-4.431
218.356307,2.336206e-02,-91.269,8.760259e+00,-4.683
218.433574,2.335271e-02,-179.750,8.505100e+00,-4.941
218.510841,2.334346e-02,91.770,8.250978e+00,-5.206
218.588108,2.333390e-02,3.287,8.005302e+00,-5.470
218.665375,2.332452e-02,-85.196,7.755804e+00,-5.746
218.742642,2.331474e-02,-173.682,7.513852e+00,-6.023
218.819909,2.330525e-02,97.833,7.275075e+00,-6.305
218.897176,2.329523e-02,9.344,7.033811e+00,-6.600
218.974443,2.328565e-02,-79.144,6.802459e+00,-6.892
219.051710,2.327537e-02,-167.636,6.570430e+00,-7.194
219.128976,2.326575e-02,103.875,6.337882e+00,-7.509
219.206243,2.325514e-02,15.380,6.116282e+00,-7.819
219.283510,2.324555e-02,-73.111,5.891623e+00,-8.146
219.360777,2.323452e-02,-161.609,5.667463e+00,-8.484
219.438044,2.322512e-02,109.899,5.455020e+00,-8.818
219.515311,2.321343e-02,21.397,5.239673e+00,-9.169
219.592578,2.320462e-02,-67.096,5.022785e+00,-9.538
219.669845,2.319157e-02,-155.603,4.818657e+00,-9.899
219.747112,2.318472e-02,115.907,4.615912e+00,-10.274
219.824379,2.316708e-02,27.387,4.406810e+00,-10.678
219.901646,2.317477e-02,-61.078,4.208023e+00,-11.081
219.978913,2.310193e-02,-149.840,4.019809e+00,-11.480
220.056179,2.285033e-02,120.936,3.716322e+00,-12.163
220.133446,2.264062e-02,31.849,3.375411e+00,-13.000
220.210713,2.249944e-02,-57.084,3.058785e+00,-13.857
220.287980,2.238706e-02,-145.968,2.762492e+00,-14.744
220.365247,2.229141e-02,125.176,2.475135e+00,-15.699
220.442514,2.220737e-02,36.339,2.211072e+00,-16.680
220.519781,2.213202e-02,-52.485,1.998583e+00,-17.560
220.597048,2.206355e-02,-141.299,1.844105e+00,-18.260
220.674315,2.200069e-02,129.894,1.740912e+00,-18.761
220.751582,2.194256e-02,41.093,1.701470e+00,-18.962
220.828849,2.188845e-02,-47.703,1.749685e+00,-18.721
220.906116,2.183786e-02,-136.497,1.882525e+00,-18.086
220.983382,2.179034e-02,134.713,2.068320e+00,-17.270
221.060649,2.174559e-02,45.924,2.281276e+00,-16.421
221.137916,2.170329e-02,-42.863,2.517369e+00,-15.567
221.215183,2.166323e-02,-131.649,2.783264e+00,-14.696
221.292450,2.162519e-02,139.566,3.079212e+00,-13.820
221.369717,2.158901e-02,50.781,3.393948e+00,-12.976
221.446984,2.155452e-02,-38.003,3.712490e+00,-12.198
221.524251,2.152162e-02,-126.787,4.024476e+00,-11.499
221.601518,2.149016e-02,144.428,4.329528e+00,-10.866
221.678785,2.146006e-02,55.644,4.633371e+00,-10.278
221.756052,2.143121e-02,-33.141,4.944875e+00,-9.714
221.833319,2.140354e-02,-121.927,5.268316e+00,-9.165
221.910585,2.137697e-02,149.287,5.604403e+00,-8.630
221.987852,2.135144e-02,60.500,5.947183e+00,-8.115
222.065119,2.132687e-02,-28.287,6.290916e+00,-7.629
222.142386,2.130321e-02,-117.076,6.627935e+00,-7.177
222.219653,2.128042e-02,154.135,6.955888e+00,-6.759
222.296920,2.125844e-02,65.345,7.272496e+00,-6.374
222.374187,2.123723e-02,-23.447,7.581576e+00,-6.014
222.451454,2.121674e-02,-112.239,7.885206e+00,-5.674
222.528721,2.119695e-02,158.968,8.189805e+00,-5.346
222.605988,2.117780e-02,70.173,8.497378e+00,-5.027
222.683255,2.115928e-02,-18.623,8.812790e+00,-4.712
222.760522,2.114134e-02,-107.420,9.135072e+00,-4.402
222.837788,2.112397e-02,163.782,9.466049e+00,-4.094
222.915055,2.110712e-02,74.983,9.801843e+00,-3.793
222.992322,2.109078e-02,-13.818,1.014223e+01,-3.498
223.069589,2.107492e-02,-102.620,1.048215e+01,-3.213
223.146856,2.105953e-02,168.577,1.082102e+01,-2.938
223.224123,2.104456e-02,79.772,1.115430e+01,-2.676
223.301390,2.103002e-02,-9.034,1.148216e+01,-2.426
223.378657,2.101587e-02,-97.841,1.180150e+01,-2.189
223.455924,2.100210e-02,173.351,1.211348e+01,-1.964
223.533191,2.098869e-02,84.541,1.241663e+01,-1.750
223.610458,2.097563e-02,-4.271,1.271277e+01,-1.547
223.687725,2.096289e-02,-93.083,1.300185e+01,-1.353
223.764991,2.095047e-02,178.103,1.328578e+01,-1.167
223.842258,2.093834e-02,89.287,1.356557e+01,-0.987
223.919525,2.092651e-02,0.470,1.384268e+01,-0.813
223.996792,2.091494e-02,-88.348,1.411889e+01,-0.643
224.074059,2.090364e-02,-177.167,1.439470e+01,-0.476
224.151326,2.089258e-02,94.012,1.467252e+01,-0.312
224.228593,2.088177e-02,5.190,1.495161e+01,-0.150
224.305860,2.087116e-02,-83.634,1.523489e+01,0.012
224.383127,2.086079e-02,-172.459,1.552029e+01,0.172
224.460394,2.085060e-02,98.714,1.581123e+01,0.332
224.537661,2.084063e-02,9.886,1.610434e+01,0.490
224.614928,2.083083e-02,-78.943,1.640353e+01,0.648
224.692194,2.082122e-02,-167.773,1.670429e+01,0.805
224.769461,2.081176e-02,103.394,1.701103e+01,0.961
224.846728,2.080248e-02,14.561,1.731832e+01,1.115
224.923995,2.079333e-02,-74.274,1.763096e+01,1.269
225.001262,2.078435e-02,-163.110,1.794299e+01,1.420
225.078529,2.077548e-02,108.053,1.825934e+01,1.571
225.155796,2.076678e-02,19.214,1.857396e+01,1.718
225.233063,2.075816e-02,-69.626,1.889163e+01,1.863
225.310330,2.074969e-02,-158.468,1.920667e+01,2.006
225.387597,2.074130e-02,112.689,1.952327e+01,2.146
225.464864,2.073305e-02,23.845,1.983667e+01,2.283
225.542131,2.072486e-02,-65.001,2.015003e+01,2.418
225.619397,2.071681e-02,-153.847,2.045996e+01,2.549
225.696664,2.070879e-02,117.304,2.076820e+01,2.677
225.773931,2.070091e-02,28.455,2.107310e+01,2.803
225.851198,2.069306e-02,-60.396,2.137473e+01,2.925
225.928465,2.068533e-02,-149.248,2.167328e+01,3.044
226.005732,2.067762e-02,121.898,2.196720e+01,3.159
226.082999,2.067002e-02,33.043,2.225831e+01,3.272
226.160266,2.066243e-02,-55.813,2.254384e+01,3.381
226.237533,2.065495e-02,-144.670,2.282656e+01,3.488
226.314800,2.064746e-02,126.471,2.310339e+01,3.592
226.392067,2.064009e-02,37.611,2.337694e+01,3.692
226.469334,2.063268e-02,-51.251,2.364507e+01,3.790
226.546600,2.062540e-02,-140.113,2.390882e+01,3.885
226.623867,2.061807e-02,131.023,2.416845e+01,3.977
226.701134,2.061085e-02,42.158,2.442199e+01,4.067
226.778401,2.060358e-02,-46.708,2.467334e+01,4.154
226.855668,2.059643e-02,-135.576,2.491659e+01,4.238
226.932935,2.058920e-02,135.555,2.515975e+01,4.321
227.010202,2.058210e-02,46.686,2.539309e+01,4.400
227.087469,2.057491e-02,-42.186,2.562781e+01,4.478
227.164736,2.056784e-02,-131.058,2.585211e+01,4.552
227.242003,2.056067e-02,140.068,2.607786e+01,4.626
227.319270,2.055364e-02,51.193,2.629433e+01,4.697
227.396537,2.054648e-02,-37.683,2.651052e+01,4.767
227.473803,2.053947e-02,-126.560,2.672025e+01,4.834
227.551070,2.053231e-02,144.561,2.692675e+01,4.899
227.628337,2.052531e-02,55.682,2.713013e+01,4.963
227.705604,2.051814e-02,-33.200,2.732787e+01,5.025
227.782871,2.051115e-02,-122.081,2.752408e+01,5.085
227.860138,2.050396e-02,149.035,2.771516e+01,5.144
227.937405,2.049698e-02,60.151,2.790258e+01,5.201
228.014672,2.048976e-02,-28.735,2.808924e+01,5.258
228.091939,2.048277e-02,-117.621,2.826704e+01,5.311
228.169206,2.047551e-02,153.490,2.844966e+01,5.366
228.246473,2.046852e-02,64.602,2.861975e+01,5.416
228.323740,2.046121e-02,-24.289,2.879568e+01,5.468
228.401006,2.045422e-02,-113.179,2.896226e+01,5.517
228.478273,2.044685e-02,157.927,2.912840e+01,5.565
228.555540,2.043985e-02,69.035,2.929331e+01,5.612
228.632807,2.043240e-02,-19.861,2.945171e+01,5.658
228.710074,2.042540e-02,-108.755,2.961023e+01,5.703
228.787341,2.041787e-02,162.347,2.976794e+01,5.748
228.864608,2.041088e-02,73.450,2.991527e+01,5.789
228.941875,2.040324e-02,-15.450,3.007246e+01,5.833
229.019142,2.039627e-02,-104.349,3.021574e+01,5.873
229.096409,2.038849e-02,166.748,3.036204e+01,5.914
229.173676,2.038158e-02,77.848,3.050892e+01,5.954
229.250943,2.037361e-02,-11.057,3.064752e+01,5.992
229.328209,2.036681e-02,-99.959,3.078477e+01,6.030
229.405476,2.035859e-02,171.132,3.092992e+01,6.069
229.482743,2.035198e-02,82.229,3.105756e+01,6.104
229.560010,2.034337e-02,-6.682,3.119216e+01,6.140
229.637277,2.033711e-02,-95.586,3.132916e+01,6.176
229.714544,2.032794e-02,175.499,3.145656e+01,6.210
229.791811,2.032200e-02,86.594,3.157749e+01,6.242
229.869078,2.031534e-02,-2.320,3.171402e+01,6.278
229.946345,2.029559e-02,-91.347,3.183884e+01,6.311
230.023612,2.006945e-02,178.915,3.200102e+01,6.354
230.100879,1.971411e-02,88.827,3.227216e+01,6.426
230.178146,1.950087e-02,-0.828,3.255273e+01,6.499
230.255412,1.934018e-02,-90.379,3.281239e+01,6.567
230.332679,1.920672e-02,-179.873,3.306145e+01,6.631
230.409946,1.909128e-02,90.668,3.331483e+01,6.696
230.487213,1.898887e-02,1.236,3.357964e+01,6.763
230.564480,1.889662e-02,-88.177,3.382697e+01,6.826
230.641747,1.881245e-02,-177.576,3.405780e+01,6.883
230.719014,1.873507e-02,93.037,3.428346e+01,6.939
230.796281,1.866335e-02,3.659,3.452531e+01,6.999
230.873548,1.859660e-02,-85.711,3.476841e+01,7.059
230.950815,1.853411e-02,-175.075,3.499998e+01,7.115
231.028082,1.847547e-02,95.566,3.520763e+01,7.165
231.105349,1.842018e-02,6.211,3.540920e+01,7.213
231.182615,1.836800e-02,-83.140,3.561582e+01,7.262
231.259882,1.831854e-02,-172.488,3.583786e+01,7.315
231.337149,1.827166e-02,98.166,3.606111e+01,7.367
231.414416,1.822704e-02,8.822,3.627533e+01,7.417
231.491683,1.818460e-02,-80.520,3.646778e+01,7.462
231.568950,1.814409e-02,-169.861,3.664469e+01,7.503
231.646217,1.810544e-02,100.799,3.681342e+01,7.541
231.723484,1.806846e-02,11.460,3.698851e+01,7.581
231.800751,1.803310e-02,-77.879,3.717388e+01,7.623
231.878018,1.799918e-02,-167.216,3.737030e+01,7.667
231.955285,1.796670e-02,103.446,3.756904e+01,7.712
232.032552,1.793549e-02,14.108,3.776185e+01,7.755
232.109818,1.790555e-02,-75.229,3.794059e+01,7.795
232.187085,1.787673e-02,-164.567,3.810179e+01,7.830
232.264352,1.784904e-02,106.095,3.824706e+01,7.862
232.341619,1.782236e-02,16.757,3.838005e+01,7.890
232.418886,1.779670e-02,-72.581,3.850883e+01,7.918
232.496153,1.777194e-02,-161.920,3.863764e+01,7.946
232.573420,1.774810e-02,108.740,3.877402e+01,7.975
232.650687,1.772506e-02,19.400,3.891724e+01,8.006
232.727954,1.770286e-02,-69.941,3.907108e+01,8.038
232.805221,1.768140e-02,-159.282,3.922920e+01,8.072
232.882488,1.766069e-02,111.376,3.939281e+01,8.107
232.959755,1.764065e-02,22.033,3.955256e+01,8.141
233.037021,1.762130e-02,-67.311,3.970996e+01,8.174
233.114288,1.760256e-02,-156.656,3.985543e+01,8.204
233.191555,1.758445e-02,113.999,3.999285e+01,8.233
233.268822,1.756690e-02,24.652,4.011391e+01,8.258
233.346089,1.754992e-02,-64.695,4.022532e+01,8.280
233.423356,1.753346e-02,-154.043,4.032030e+01,8.299
233.500623,1.751752e-02,116.607,4.040773e+01,8.317
233.577890,1.750205e-02,27.257,4.048184e+01,8.331
233.655157,1.748707e-02,-62.095,4.055257e+01,8.345
233.732424,1.747252e-02,-151.447,4.061457e+01,8.357
233.809691,1.745841e-02,119.200,4.067767e+01,8.369
233.886958,1.744471e-02,29.845,4.073661e+01,8.380
233.964224,1.743140e-02,-59.511,4.080021e+01,8.392
234.041491,1.741848e-02,-148.867,4.086327e+01,8.404
234.118758,1.740592e-02,121.775,4.093295e+01,8.418
234.196025,1.739372e-02,32.417,4.100437e+01,8.432
234.273292,1.738184e-02,-56.944,4.108270e+01,8.447
234.350559,1.737030e-02,-146.305,4.116377e+01,8.463
234.427826,1.735906e-02,124.333,4.125055e+01,8.479
234.505093,1.734813e-02,34.970,4.134011e+01,8.497
234.582360,1.733747e-02,-54.395,4.143312e+01,8.515
234.659627,1.732711e-02,-143.760,4.152833e+01,8.534
234.736894,1.731698e-02,126.873,4.162412e+01,8.552
234.814161,1.730715e-02,37.505,4.172123e+01,8.571
234.891427,1.729752e-02,-51.864,4.181590e+01,8.589
234.968694,1.728817e-02,-141.234,4.191088e+01,8.608
235.045961,1.727900e-02,129.394,4.200062e+01,8.625
235.123228,1.727009e-02,40.022,4.208963e+01,8.642
235.200495,1.726134e-02,-49.352,4.217112e+01,8.657
235.277762,1.725285e-02,-138.726,4.225080e+01,8.672
235.355029,1.724449e-02,131.898,4.232143e+01,8.686
235.432296,1.723638e-02,42.521,4.238899e+01,8.698
235.509563,1.722838e-02,-46.858,4.244694e+01,8.708
235.586830,1.722063e-02,-136.236,4.250024e+01,8.718
235.664097,1.721295e-02,134.383,4.254443e+01,8.726
235.741364,1.720552e-02,45.002,4.258198e+01,8.732
235.818630,1.719815e-02,-44.382,4.261195e+01,8.737
235.895897,1.719102e-02,-133.765,4.263284e+01,8.740
235.973164,1.718393e-02,136.850,4.264862e+01,8.741
236.050431,1.717708e-02,47.464,4.265257e+01,8.741
236.127698,1.717024e-02,-41.924,4.265443e+01,8.740
236.204965,1.716364e-02,-131.311,4.264176e+01,8.736
236.282232,1.715703e-02,139.298,4.263005e+01,8.732
236.359499,1.715067e-02,49.909,4.260166e+01,8.725
236.436766,1.714427e-02,-39.484,4.257664e+01,8.719
236.514033,1.713813e-02,-128.876,4.253402e+01,8.708
236.591300,1.713191e-02,141.730,4.249575e+01,8.699
236.668567,1.712597e-02,52.336,4.244082e+01,8.687
236.745833,1.711992e-02,-37.061,4.238924e+01,8.675
236.823100,1.711417e-02,-126.457,4.232412e+01,8.660
236.900367,1.710827e-02,144.143,4.225930e+01,8.645
236.977634,1.710269e-02,54.745,4.218585e+01,8.629
237.054901,1.709693e-02,-34.656,4.210838e+01,8.611
237.132168,1.709150e-02,-124.057,4.202770e+01,8.593
237.209435,1.708585e-02,146.540,4.193920e+01,8.574
237.286702,1.708058e-02,57.138,4.185115e+01,8.554
237.363969,1.707503e-02,-32.268,4.175442e+01,8.533
237.441236,1.706989e-02,-121.672,4.165773e+01,8.511
237.518503,1.706442e-02,148.920,4.155629e+01,8.489
237.595770,1.705941e-02,59.513,4.144945e+01,8.465
237.673036,1.705400e-02,-29.897,4.134611e+01,8.442
237.750303,1.704912e-02,-119.305,4.122917e+01,8.416
237.827570,1.704376e-02,151.283,4.112412e+01,8.392
237.904837,1.703899e-02,61.873,4.100027e+01,8.365
237.982104,1.703366e-02,-27.542,4.089033e+01,8.340
238.059371,1.702900e-02,-116.954,4.076529e+01,8.312
238.136638,1.702369e-02,153.629,4.064625e+01,8.285
238.213905,1.701915e-02,64.216,4.052412e+01,8.258
238.291172,1.701383e-02,-25.203,4.039618e+01,8.229
238.368439,1.700940e-02,-114.619,4.027412e+01,8.201
238.445706,1.700404e-02,155.960,4.014500e+01,8.172
238.522973,1.699975e-02,66.543,4.001457e+01,8.143
238.600239,1.699433e-02,-22.880,3.989234e+01,8.115
238.677506,1.699018e-02,-112.299,3.975173e+01,8.083
238.754773,1.698465e-02,158.275,3.963141e+01,8.055
238.832040,1.698069e-02,68.856,3.949339e+01,8.023
238.909307,1.697500e-02,-20.573,3.936143e+01,7.993
238.986574,1.697127e-02,-109.994,3.923385e+01,7.963
239.063841,1.696533e-02,160.574,3.909621e+01,7.931
239.141108,1.696194e-02,71.153,3.896152e+01,7.900
239.218375,1.695560e-02,-18.282,3.883799e+01,7.871
239.295642,1.695273e-02,-107.703,3.869111e+01,7.837
239.372909,1.694572e-02,162.858,3.856525e+01,7.807
239.450176,1.694374e-02,73.438,3.843430e+01,7.776
239.527442,1.693549e-02,-16.008,3.829339e+01,7.743
